batch_size,body_text_combined,data_text,decay,embedding_matrix_path,embedding_path,epochs,fc_dropout,fc_layer,fc_neurons,forecast_F1,forecast_period,forecast_precision,forecast_recall,frontpage,lr,lstm1_dropout,lstm1_layer,lstm1_max_len,lstm1_neurons,max_words,meta_dropout,meta_layer,meta_neurons,mod_id,model_folder,month_window,mt_target,n_embedding,patience,test_F1,test_precision,test_recall,testing_group,tokenizer,train_F1,train_precision,train_recall,training_group,val_F1,val_precision,val_recall,validation_group,w,year_target,diff,pci
256,1,.//data/output/database.db,5.8325156804365304e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.28000646563596415,4,31,0.7548353371667539,3,0.764021164021164,0.7458677685950413,1,0.0032841807423636565,0.18828487907499616,7,77,70,10189,0.5627267710274482,3,30,1546614372,.//models/window_10_years_quarterly/,120,4,259,3,0.7909429280397022,0.7802937576499388,0.8018867924528302,"[1, 2]",./data/output/tokenizer.pkl,0.8822341388676092,0.8632367972742759,0.902086448764509,"[5, 6, 7, 8, 9, 10]",0.7977948824630746,0.7865053322395406,0.8094132545377797,"[3, 4]",0.33763709819255905,1952,0.03610759087294835,0.03610759087294835
256,1,.//data/output/database.db,7.911102923351384e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.222945012414932,1,39,0.7295162882527148,3,0.8138766519823789,0.6610017889087657,1,0.0028484882445993626,0.2696630249461865,4,95,64,12309,0.5625063869136622,1,31,1546614699,.//models/window_10_years_quarterly/,120,7,203,3,0.7790734995185622,0.8314683717743777,0.7328904991948471,"[1, 2]",./data/output/tokenizer.pkl,0.9324040820680582,0.9708975118483413,0.8968465695327997,"[5, 6, 7, 8, 9, 10]",0.781505376344086,0.831959706959707,0.7368207623682076,"[3, 4]",0.2910159069146833,1952,0.049557211265847445,0.049557211265847445
256,1,.//data/output/database.db,8.050830949789909e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.30082790273171994,1,39,0.7417721518987341,3,0.8071625344352618,0.6861826697892272,1,0.0032709601071024648,0.20097006588781766,6,79,61,9102,0.7189132430471137,1,41,1546615376,.//models/window_10_years_quarterly/,120,1,182,3,0.8009474182851728,0.8152362584378013,0.7871508379888268,"[1, 2]",./data/output/tokenizer.pkl,0.8935267067562788,0.9082172975093156,0.8793037974683544,"[5, 6, 7, 8, 9, 10]",0.7990017277788442,0.8178424051876596,0.7810095702758492,"[3, 4]",0.3245666223135944,1953,0.05917526638643866,0.05917526638643866
256,1,.//data/output/database.db,5.3965927061638206e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18955951064869317,5,24,0.718213058419244,3,0.7005586592178771,0.736780258519389,1,0.004100668622298637,0.09910541496707684,6,84,70,14037,0.6735311968386326,1,54,1548397221,.//models/window_10_years_quarterly/,120,10,191,3,0.7944752295095526,0.7808486424971549,0.8085858585858586,"[1, 2]",./data/output/tokenizer.pkl,0.880929604411682,0.8664010183186673,0.8959537572254336,"[5, 6, 7, 8, 9, 10]",0.798198047885209,0.7851633021500082,0.8116728876823889,"[3, 4]",0.3604556772411186,1953,0.07626217109030864,0.07626217109030864
256,1,.//data/output/database.db,7.477792089099476e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3461041419044548,1,35,0.789159891598916,3,0.8504672897196262,0.7360970677451971,1,0.002638132982122987,0.17386310429111562,5,85,72,7369,0.6284095089459605,1,39,1546616273,.//models/window_10_years_quarterly/,120,4,214,3,0.7977844536237326,0.831832419733751,0.7664141414141414,"[1, 2]",./data/output/tokenizer.pkl,0.8991506085192699,0.9305300446077145,0.8698184939906795,"[5, 6, 7, 8, 9, 10]",0.7939163498098859,0.8320382546323969,0.7591347027813125,"[3, 4]",0.3289706443959156,1953,0.008624562024816651,0.008624562024816651
256,1,.//data/output/database.db,6.774112799957326e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18661124383161215,2,35,0.765524625267666,3,0.7918050941306756,0.7409326424870466,1,0.002148614881869397,0.14520144481653877,5,108,96,7856,0.6773433185635573,1,58,1548396677,.//models/window_10_years_quarterly/,120,7,206,3,0.8016937191249117,0.8125894134477826,0.7910863509749304,"[1, 2]",./data/output/tokenizer.pkl,0.9101033260876039,0.9158576051779935,0.9044209031188969,"[5, 6, 7, 8, 9, 10]",0.80277926242651,0.8155656108597285,0.7903876512892475,"[3, 4]",0.390327058886333,1953,0.03616909385724576,0.03616909385724576
256,1,.//data/output/database.db,6.253182519243388e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.20177493980412076,3,35,0.7693266832917706,3,0.8248663101604278,0.7207943925233645,1,0.0030260398034551894,0.12959329291326208,5,101,74,12909,0.6558541313842812,1,52,1546618084,.//models/window_10_years_quarterly/,120,1,162,3,0.8002914271836801,0.7920205095337286,0.8087369109947644,"[1, 2]",./data/output/tokenizer.pkl,0.89080271216098,0.8760957246571659,0.9060119014515322,"[5, 6, 7, 8, 9, 10]",0.8021521154316459,0.7932924862947436,0.8112118713932399,"[3, 4]",0.343857493011202,1954,0.030964743891909507,0.030964743891909507
256,1,.//data/output/database.db,4.620196505247274e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14908175077606603,3,40,0.8031064412973962,3,0.8012762078395624,0.804945054945055,1,0.002690182338931394,0.09880179394110067,7,123,50,12303,0.6649544229343635,1,42,1546620556,.//models/window_10_years_quarterly/,120,10,196,3,0.7983005021243723,0.8292408923126304,0.7695859398272267,"[1, 2]",./data/output/tokenizer.pkl,0.8373492399863955,0.8665728055450262,0.8100323952217048,"[5, 6, 7, 8, 9, 10]",0.8006830176963676,0.8289938926390228,0.774241969378565,"[3, 4]",0.44397950024279415,1954,-0.004805939173023854,0.004805939173023854
256,1,.//data/output/database.db,7.594428629152139e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17099437746359716,3,33,0.7660571964369433,3,0.7495412844036697,0.7833173537871524,1,0.0021815458812382534,0.09333488578200803,5,86,85,11363,0.7380417013081763,2,62,1548398258,.//models/window_10_years_quarterly/,120,4,177,3,0.7959452139596069,0.7748982974235348,0.8181673560292714,"[1, 2]",./data/output/tokenizer.pkl,0.878891631499323,0.8629280241830406,0.8954570037858302,"[5, 6, 7, 8, 9, 10]",0.7964324831794711,0.7778117359413202,0.8159666559794806,"[3, 4]",0.4008099451401951,1954,0.02988801752266368,0.02988801752266368
256,1,.//data/output/database.db,5.080970560963307e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.16576784409692685,4,41,0.7270341207349081,3,0.6862097440132122,0.7730232558139535,1,0.003120347948206801,0.08962512852879904,6,121,63,11564,0.6640420788886865,1,42,1546619995,.//models/window_10_years_quarterly/,120,7,184,3,0.7949771689497717,0.7862411561041698,0.8039094966907804,"[1, 2]",./data/output/tokenizer.pkl,0.8844208201730734,0.8684754652276968,0.9009626451815423,"[5, 6, 7, 8, 9, 10]",0.8012269938650306,0.7922353654837732,0.8104250698107354,"[3, 4]",0.4643003139453354,1954,0.06794304821486352,0.06794304821486352
256,1,.//data/output/database.db,6.391184136760893e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.10966571590415305,5,39,0.7076476282671831,3,0.8131256952169077,0.6263924592973437,1,0.002960744136377462,0.11892112850788245,6,136,48,11055,0.6154249588199768,1,30,1547441088,.//models/window_10_years_quarterly/,120,1,234,3,0.800621512818702,0.7844982698961938,0.8174214017882896,"[1, 2]",./data/output/tokenizer.pkl,0.8823939765702051,0.8666540660586873,0.8987161897295178,"[5, 6, 7, 8, 9, 10]",0.8044159544159544,0.7889075160659402,0.8205463528044173,"[3, 4]",0.3584162142177254,1955,0.09297388455151889,0.09297388455151889
256,1,.//data/output/database.db,6.636887993423821e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.11451411299766916,2,29,0.8185151237396884,3,0.8377110694183865,0.8001792114695341,1,0.002303333712423945,0.10379915190328029,5,95,48,8670,0.6274659406417122,2,39,1546624834,.//models/window_10_years_quarterly/,120,10,186,3,0.8014469453376206,0.820801317233809,0.7829842931937173,"[1, 2]",./data/output/tokenizer.pkl,0.8680309231468849,0.8886819684342846,0.8483178525398871,"[5, 6, 7, 8, 9, 10]",0.8020784128483703,0.8215371855128559,0.783520105471325,"[3, 4]",0.5748360772435086,1955,-0.017068178402067757,0.017068178402067757
256,1,.//data/output/database.db,5.4429083594291845e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.11729007972265602,4,39,0.7122362869198312,3,0.7219846022241232,0.7027477102414654,1,0.0030391117220607473,0.11616770013481997,6,119,59,11070,0.5945830129385097,1,31,1546622506,.//models/window_10_years_quarterly/,120,4,195,3,0.8044931799946511,0.7724704673857217,0.8392857142857143,"[1, 2]",./data/output/tokenizer.pkl,0.8703665685804876,0.8392574344536337,0.9038707537783673,"[5, 6, 7, 8, 9, 10]",0.8011570025561684,0.7683870967741936,0.8368465430016864,"[3, 4]",0.41285052772796726,1955,0.09225689307481988,0.09225689307481988
256,1,.//data/output/database.db,7.127703333903982e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.09347290077442684,3,38,0.7726638772663876,3,0.8171091445427728,0.7328042328042328,1,0.0022293731400323718,0.096456761217017,5,137,36,9855,0.43008283298302,2,33,1548403058,.//models/window_10_years_quarterly/,120,7,172,3,0.8058252427184467,0.8166574279379157,0.7952766531713901,"[1, 2]",./data/output/tokenizer.pkl,0.8615341623585301,0.8759352211383654,0.8475989736070382,"[5, 6, 7, 8, 9, 10]",0.8027427621554232,0.818502824858757,0.78757814623539,"[3, 4]",0.4417026544234825,1955,0.033161365452059055,0.033161365452059055
256,1,.//data/output/database.db,4.580018280923559e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.11402438675006303,5,31,0.6536284096757591,3,0.7383720930232558,0.5863342566943675,1,0.0024116292820711353,0.09979634538248855,5,183,41,7768,0.4187706540324696,2,49,1547506832,.//models/window_10_years_quarterly/,120,1,157,3,0.8150419221624327,0.8023900455833436,0.828099173553719,"[1, 2]",./data/output/tokenizer.pkl,0.8728059935904238,0.8585744707503444,0.8875172651933702,"[5, 6, 7, 8, 9, 10]",0.811672759359637,0.799180836539655,0.8245614035087719,"[3, 4]",0.5742240912943674,1956,0.16141351248667357,0.16141351248667357
256,1,.//data/output/database.db,4.731687544116431e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18937831396868351,5,36,0.5317742755465176,3,0.514763779527559,0.5499474237644585,1,0.0016385357638474133,0.1005902390015309,5,136,54,6574,0.4600491334322944,1,67,1546630725,.//models/window_10_years_quarterly/,120,10,188,3,0.8060172267378382,0.7988457376457857,0.8133186436528339,"[1, 2]",./data/output/tokenizer.pkl,0.8753183797551558,0.8657862657456319,0.8850627232699178,"[5, 6, 7, 8, 9, 10]",0.7980887037490811,0.7935193080765014,0.8027110289587184,"[3, 4]",0.5026706046991578,1956,0.2742429511913206,0.2742429511913206
256,1,.//data/output/database.db,4.104582128952321e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.16066093604673823,5,22,0.7559769167353667,3,0.6874062968515742,0.8397435897435898,1,0.0020172504205660663,0.11081656502996448,5,171,54,5494,0.4922366589678474,2,32,1547639914,.//models/window_10_years_quarterly/,120,4,172,3,0.810287479211214,0.7792756769107735,0.8438698503031052,"[1, 2]",./data/output/tokenizer.pkl,0.8633244108116812,0.829004329004329,0.9006088599622087,"[5, 6, 7, 8, 9, 10]",0.8050509262016797,0.7712850947272313,0.8419085586146755,"[3, 4]",0.56466168904809,1956,0.05431056247584731,0.05431056247584731
256,1,.//data/output/database.db,6.82146646822916e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1360449824907653,6,31,0.5056028686687584,3,0.45965770171149145,0.5617529880478087,1,0.0016770584399393306,0.06896110911129733,3,135,42,6953,0.436124429365994,2,49,1547574117,.//models/window_10_years_quarterly/,120,7,135,3,0.8039574935873948,0.8045471213788046,0.8033687294031491,"[1, 2]",./data/output/tokenizer.pkl,0.8810920995737846,0.8761311985586175,0.8861095005383914,"[5, 6, 7, 8, 9, 10]",0.8050058566056346,0.807844592922544,0.8021870008600566,"[3, 4]",0.5279066880548621,1956,0.2983546249186364,0.2983546249186364
256,1,.//data/output/database.db,5.956276116313188e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.16015039703886316,5,43,0.644589000591366,3,0.6846733668341709,0.6089385474860335,1,0.0017213352778291202,0.09241153292761926,4,120,36,5060,0.4017188286129311,1,61,1547642938,.//models/window_10_years_quarterly/,120,1,136,3,0.8037441110835606,0.8090602770497941,0.7984973518906269,"[1, 2]",./data/output/tokenizer.pkl,0.8477544250110232,0.8516706041174485,0.8438740960581866,"[5, 6, 7, 8, 9, 10]",0.7989286159212659,0.8027287520340468,0.7951642901425915,"[3, 4]",0.44087361297985755,1957,0.15915511049219455,0.15915511049219455
256,1,.//data/output/database.db,5.48321269137123e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.15196866300261916,5,45,0.5187914517317612,3,0.5,0.5390505359877489,1,0.0015231467822540417,0.1121708160969924,6,145,58,5951,0.452339123316837,1,53,1546638015,.//models/window_10_years_quarterly/,120,10,130,3,0.7831795379946739,0.7751624371705284,0.7913642052565707,"[1, 2]",./data/output/tokenizer.pkl,0.8438437187604131,0.8279117286473232,0.860400917353266,"[5, 6, 7, 8, 9, 10]",0.7820401046207498,0.7728951255539144,0.7914040836904462,"[3, 4]",0.659412572045761,1957,0.26438808626291266,0.26438808626291266
256,1,.//data/output/database.db,5.251043123526289e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14461269184980347,5,39,0.6186495176848875,3,0.6447721179624665,0.5945611866501854,1,0.0015093314362823553,0.1336006661857631,7,158,63,6822,0.4154287179185199,2,65,1547644479,.//models/window_10_years_quarterly/,120,4,118,3,0.798959089808763,0.7835944919278253,0.8149382716049383,"[1, 2]",./data/output/tokenizer.pkl,0.8395056684710448,0.8191748056607534,0.8608713866778382,"[5, 6, 7, 8, 9, 10]",0.7940179220150159,0.7740526502183922,0.8150403977625854,"[3, 4]",0.471278560501637,1957,0.18030957212387544,0.18030957212387544
256,1,.//data/output/database.db,5.754384627497728e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17376968543422,4,50,0.5598802395209582,3,0.6101141924959217,0.5172890733056709,1,0.001664272362073879,0.14874993330239,6,166,47,6515,0.39090685477238346,1,51,1547579208,.//models/window_10_years_quarterly/,120,7,122,3,0.7948799592434566,0.8166710285265637,0.7742215606004218,"[1, 2]",./data/output/tokenizer.pkl,0.8467209767211917,0.865225795115094,0.8289911191548466,"[5, 6, 7, 8, 9, 10]",0.7925135065603292,0.816892071068682,0.7695478391206595,"[3, 4]",0.5853767725342991,1957,0.23499971972249833,0.23499971972249833
256,1,.//data/output/database.db,4.081229288025711e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14932523563042513,5,47,0.45121107266435984,3,0.42282749675745784,0.4836795252225519,1,0.0012338689940960448,0.10107275070782085,6,196,65,4783,0.4190537458946127,2,53,1547518187,.//models/window_10_years_quarterly/,120,1,152,3,0.776570618800189,0.7298557158712542,0.8296744890234671,"[1, 2]",./data/output/tokenizer.pkl,0.8539132866015616,0.8002021185013287,0.9153536564480219,"[5, 6, 7, 8, 9, 10]",0.7803746654772525,0.7335644007155635,0.8335662558760005,"[3, 4]",0.7146543580042553,1958,0.3253595461358291,0.3253595461358291
256,1,.//data/output/database.db,7.395207548953308e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18642719029624089,3,59,0.484171322160149,3,0.5543710021321961,0.4297520661157025,1,0.0017313363372758572,0.1392039914568877,4,258,61,3573,0.5303379951913935,1,41,1547526066,.//models/window_10_years_quarterly/,120,10,122,3,0.7673251603887441,0.7659142784681714,0.7687412498409062,"[1, 2]",./data/output/tokenizer.pkl,0.8350383084364166,0.827038026198652,0.8431948826554869,"[5, 6, 7, 8, 9, 10]",0.7723504655018493,0.7676511598428191,0.77710766072116,"[3, 4]",0.40506126294404415,1958,0.2831538382285951,0.2831538382285951
256,1,.//data/output/database.db,6.379748458017103e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.12446424260595311,4,51,0.4894810659186536,3,0.4950354609929078,0.4840499306518724,1,0.0011018173477650738,0.15328561056139042,6,205,54,6991,0.31930691636229463,1,54,1548418998,.//models/window_10_years_quarterly/,120,4,151,3,0.7735545080255385,0.7326777438679778,0.8192618806875632,"[1, 2]",./data/output/tokenizer.pkl,0.8240957061145573,0.776756900413835,0.8775790331574658,"[5, 6, 7, 8, 9, 10]",0.7763986328476344,0.7336808703535811,0.8243983191137145,"[3, 4]",0.644318385812208,1958,0.2840734421068849,0.2840734421068849
256,1,.//data/output/database.db,7.873567280543608e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.20841283214420278,3,31,0.5204402515723271,3,0.6007259528130672,0.4590846047156727,1,0.0010151929830626287,0.13096365747084657,4,271,65,2244,0.3260947745918324,2,45,1547654482,.//models/window_10_years_quarterly/,120,7,125,3,0.7805871149931043,0.8096730245231608,0.7535184480791175,"[1, 2]",./data/output/tokenizer.pkl,0.819279788251518,0.8476940071803369,0.7927086471828864,"[5, 6, 7, 8, 9, 10]",0.773813463957106,0.8026641032683329,0.746964856230032,"[3, 4]",0.44957300085253055,1958,0.2601468634207772,0.2601468634207772
256,1,.//data/output/database.db,0.00012358310206424892,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.21375081522795045,4,40,0.5629077353215285,3,0.5500910746812386,0.5763358778625954,1,0.002236010875973982,0.10404091157777895,1,201,48,5600,0.4778715872834752,2,39,1547594340,.//models/window_10_years_quarterly/,120,1,144,3,0.7565607522586195,0.7280577241542465,0.7873864653959319,"[1, 2]",./data/output/tokenizer.pkl,0.8113914357265559,0.7747826086956522,0.851631402876135,"[5, 6, 7, 8, 9, 10]",0.7550920245398773,0.72001872001872,0.7937572552560299,"[3, 4]",0.4612814649164575,1959,0.19365301693709103,0.19365301693709103
256,1,.//data/output/database.db,9.419504309643805e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1544511298677795,3,39,0.4243093922651934,3,0.5203252032520326,0.3582089552238806,1,0.0026157253299494967,0.15976058884196329,1,91,50,6831,0.3389407696266617,1,45,1546652735,.//models/window_10_years_quarterly/,120,10,178,3,0.7463386890373951,0.7913462988089853,0.7061751648055966,"[1, 2]",./data/output/tokenizer.pkl,0.8408008085085904,0.8868527918781726,0.7992954524659164,"[5, 6, 7, 8, 9, 10]",0.7476056743717147,0.796409941699908,0.7044375084814765,"[3, 4]",0.26476754777253664,1959,0.3220292967722017,0.3220292967722017
256,1,.//data/output/database.db,8.49915363400623e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.15968076784757212,3,43,0.5110410094637224,3,0.6090225563909775,0.44021739130434784,1,0.0018989343628501429,0.17526736712349422,2,185,61,4904,0.38249928962035684,1,46,1546651042,.//models/window_10_years_quarterly/,120,4,184,3,0.7670529365288385,0.7824042981867025,0.7522923931292781,"[1, 2]",./data/output/tokenizer.pkl,0.8512242725337119,0.8606925008970219,0.8419620919620919,"[5, 6, 7, 8, 9, 10]",0.7658608254307466,0.7863411958310478,0.7464202030721167,"[3, 4]",0.44467044360778474,1959,0.2560119270651161,0.2560119270651161
256,1,.//data/output/database.db,5.2474214856981476e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.19807729201680613,1,38,0.5232558139534884,3,0.6859756097560976,0.42293233082706766,1,0.001960092041564156,0.22232804671547568,3,201,49,6204,0.4728535204388118,1,56,1547595976,.//models/window_10_years_quarterly/,120,7,233,3,0.7467602205197966,0.813953488372093,0.6898148148148148,"[1, 2]",./data/output/tokenizer.pkl,0.8282128948507139,0.8900945589831034,0.7743762643290627,"[5, 6, 7, 8, 9, 10]",0.7521108465035722,0.8192108159094482,0.69517075773746,"[3, 4]",0.3121001199853491,1959,0.2235044065663082,0.2235044065663082
