batch_size,body_text_combined,data_text,decay,embedding_matrix_path,embedding_path,epochs,fc_dropout,fc_layer,fc_neurons,forecast_F1,forecast_period,forecast_precision,forecast_recall,frontpage,lr,lstm1_dropout,lstm1_layer,lstm1_max_len,lstm1_neurons,max_words,meta_dropout,meta_layer,meta_neurons,mod_id,model_folder,month_window,mt_target,n_embedding,patience,test_F1,test_precision,test_recall,testing_group,tokenizer,train_F1,train_precision,train_recall,training_group,val_F1,val_precision,val_recall,validation_group,w,year_target,diff,pci
256,1,.//data/output/database.db,0.00011935060094824642,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17999642778846436,4,32,0.7876678269517654,3,0.7749510763209393,0.8008088978766431,1,0.002227602315329636,0.06356235524596991,4,120,82,6167,0.4089264570740545,1,45,1546500106,.//models/window_5_years_quarterly/,60,4,160,3,0.7812462335784018,0.7533705253370525,0.8112640801001252,"[1, 2]",./data/output/tokenizer.pkl,0.8636103620168343,0.8306217087164977,0.8993277167900604,"[5, 6, 7, 8, 9, 10]",0.7864729581247711,0.7611058601134215,0.8135892902248042,"[3, 4]",0.4685051512841057,1953,-0.0064215933733635655,0.0064215933733635655
256,1,.//data/output/database.db,0.00011902895175870222,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2173977697317768,3,24,0.7450582868727826,3,0.7291666666666666,0.7616580310880829,1,0.0030041548507330606,0.08166071798094786,5,91,62,5913,0.41239278899196424,1,39,1546254506,.//models/window_5_years_quarterly/,60,7,125,3,0.781413939545341,0.7853376851619382,0.7775292070594084,"[1, 2]",./data/output/tokenizer.pkl,0.8549372242958941,0.8579942107951644,0.8519019442096365,"[5, 6, 7, 8, 9, 10]",0.7805124321595356,0.7855691056910569,0.7755204414346627,"[3, 4]",0.41852430643051275,1953,0.03635565267255836,0.03635565267255836
256,1,.//data/output/database.db,0.00013541617335288865,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.20106333382781422,3,32,0.7798579728857328,3,0.8715728715728716,0.705607476635514,1,0.0023904267958903785,0.06761039060334058,5,122,74,6522,0.4833137948332564,1,40,1546167480,.//models/window_5_years_quarterly/,60,1,138,3,0.7765185279511015,0.8015247108307045,0.7530254383798469,"[1, 2]",./data/output/tokenizer.pkl,0.8457419243392642,0.8708644610458911,0.822028206850235,"[5, 6, 7, 8, 9, 10]",0.7780497230452145,0.8049040511727079,0.7529294440289205,"[3, 4]",0.3943487783318219,1954,-0.0033394449346312305,0.0033394449346312305
256,1,.//data/output/database.db,0.00012576863625455052,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.13946158234456288,3,39,0.7892454466608847,3,0.7495881383855024,0.8333333333333334,1,0.0021103684526298434,0.07005517682273169,6,175,108,5366,0.3531943358981512,1,41,1546258071,.//models/window_5_years_quarterly/,60,10,114,3,0.7792110206637445,0.7683378612002963,0.7903963414634146,"[1, 2]",./data/output/tokenizer.pkl,0.8373455610750222,0.8233967935871743,0.8517750712619849,"[5, 6, 7, 8, 9, 10]",0.7771312926890969,0.7664670658682635,0.7880964597229349,"[3, 4]",0.39470328226681506,1954,-0.010034425997140217,0.010034425997140217
256,1,.//data/output/database.db,0.0001697462874567856,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.20197328436604622,4,45,0.7490494296577948,3,0.7426955702167767,0.7555129434324065,1,0.002318001767109138,0.05032202889445719,4,109,108,4117,0.3177300470019858,2,31,1546256610,.//models/window_5_years_quarterly/,60,4,110,3,0.7757153905645785,0.8095238095238095,0.7446176688938382,"[1, 2]",./data/output/tokenizer.pkl,0.8557188055302735,0.8825317360986948,0.8304870867334062,"[5, 6, 7, 8, 9, 10]",0.7803030303030303,0.8183561643835616,0.7456315526709935,"[3, 4]",0.377306706458238,1954,0.026665960906783748,0.026665960906783748
256,1,.//data/output/database.db,0.00013031893115801057,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.20196462531860238,4,23,0.7441860465116278,3,0.6821705426356589,0.8186046511627907,1,0.0024204924147939806,0.06446870854925112,3,186,95,4350,0.529735861503931,1,41,1546504224,.//models/window_5_years_quarterly/,60,7,77,3,0.7670032850711764,0.7393854093361483,0.7967644084934277,"[1, 2]",./data/output/tokenizer.pkl,0.911307929969104,0.8750791139240506,0.9506660936828535,"[5, 6, 7, 8, 9, 10]",0.7740182761175598,0.7497607655502392,0.7998979070954568,"[3, 4]",0.2868751241560012,1954,0.022817238559548647,0.022817238559548647
256,1,.//data/output/database.db,0.00015262556310316426,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14322192381141638,4,44,0.6977205153617443,3,0.827262044653349,0.6032562125107113,1,0.0019332137887737636,0.07687635296844272,7,142,106,5488,0.4218210644003831,1,39,1546507093,.//models/window_5_years_quarterly/,60,1,91,3,0.7737610095964244,0.7995110024449877,0.7496179317371371,"[1, 2]",./data/output/tokenizer.pkl,0.8595635202271115,0.8815394413611136,0.8386566259845928,"[5, 6, 7, 8, 9, 10]",0.7765801729873587,0.8051876379690949,0.7499357491647392,"[3, 4]",0.34281295355048486,1955,0.07604049423468007,0.07604049423468007
256,1,.//data/output/database.db,0.00012743539938756676,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.178918436926909,5,38,0.8092584654950706,3,0.7756778964667215,0.8458781362007168,1,0.002105173829031174,0.057280429821938865,4,185,105,6428,0.306845379350753,3,38,1546172567,.//models/window_5_years_quarterly/,60,10,113,3,0.7975299845624036,0.7617967332123412,0.8367804634936457,"[1, 2]",./data/output/tokenizer.pkl,0.9243731849973416,0.8943411159477641,0.9564922972744202,"[5, 6, 7, 8, 9, 10]",0.8024294390853877,0.7623896809232859,0.8469079939668175,"[3, 4]",0.30205497856268115,1955,-0.011728480932666985,0.011728480932666985
256,1,.//data/output/database.db,0.0001492353518501886,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17240446021353875,3,49,0.5435267857142858,3,0.8240270727580372,0.4054954204829309,1,0.0025637154830618226,0.05011969767767979,6,217,90,6322,0.26353578277702266,3,30,1546508395,.//models/window_5_years_quarterly/,60,4,96,3,0.7822349570200573,0.8048780487804879,0.7608310108943501,"[1, 2]",./data/output/tokenizer.pkl,0.8421520675855937,0.8713654766286345,0.8148339356393047,"[5, 6, 7, 8, 9, 10]",0.7870370370370371,0.8157389635316699,0.7602862254025045,"[3, 4]",0.26612133570777863,1955,0.2387081713057715,0.2387081713057715
256,1,.//data/output/database.db,6.49120237275409e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.15647765751171328,2,53,0.7877041306436119,3,0.8649789029535865,0.7231040564373897,1,0.0020154479986787357,0.04357097601301264,7,214,73,9552,0.21086627937525632,4,51,1546511046,.//models/window_5_years_quarterly/,60,7,173,3,0.7897208452908948,0.8225543478260869,0.7594079277471149,"[1, 2]",./data/output/tokenizer.pkl,0.8794583591468271,0.9150934708536698,0.8464945906806371,"[5, 6, 7, 8, 9, 10]",0.790948559400079,0.8240131578947368,0.7604351125727296,"[3, 4]",0.3992782167025806,1955,0.0020167146472829245,0.0020167146472829245
256,1,.//data/output/database.db,0.0001385943871883114,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18204612030468342,5,45,0.7483472895548698,3,0.7158516020236088,0.7839335180055401,1,0.0026679127495388235,0.07761686192929981,4,143,127,7509,0.28495139227810484,2,36,1546699744,.//models/window_5_years_quarterly/,60,1,138,3,0.8151819170796567,0.7994310099573257,0.8315659679408138,"[1, 2]",./data/output/tokenizer.pkl,0.928878868620619,0.9101132621094064,0.9484346224677717,"[5, 6, 7, 8, 9, 10]",0.8260131036156273,0.806443970623075,0.8465555831882616,"[3, 4]",0.3285821289210042,1956,0.06683462752478686,0.06683462752478686
256,1,.//data/output/database.db,0.0001380195025274834,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18093832819148856,6,31,0.546583850931677,3,0.5382262996941896,0.555205047318612,1,0.0022062713246260783,0.07011664751074102,3,168,129,7019,0.25989640937139613,3,36,1546175921,.//models/window_5_years_quarterly/,60,10,107,3,0.8085527128908663,0.8228930817610063,0.7947035957240038,"[1, 2]",./data/output/tokenizer.pkl,0.9232311419263219,0.9365308024743666,0.910303928836175,"[5, 6, 7, 8, 9, 10]",0.8119380619380621,0.8295483541719827,0.7950599168500856,"[3, 4]",0.25542614383760437,1956,0.2619688619591892,0.2619688619591892
256,1,.//data/output/database.db,0.0001397393524810009,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1690642443036635,7,48,0.7583804962995212,3,0.7228215767634855,0.7976190476190477,1,0.0016179401789635057,0.06910797950241246,2,114,111,7017,0.2513535355342599,5,32,1546700999,.//models/window_5_years_quarterly/,60,4,123,3,0.8270531400966183,0.8177692858848817,0.8365502076716345,"[1, 2]",./data/output/tokenizer.pkl,0.9246017119220216,0.9134903293679696,0.9359867330016584,"[5, 6, 7, 8, 9, 10]",0.8246445497630331,0.8138642360278244,0.8357142857142857,"[3, 4]",0.20120082056161329,1956,0.06867264379709714,0.06867264379709714
256,1,.//data/output/database.db,0.0001383487923187996,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.12934641478721914,7,33,0.4679682733374008,3,0.33729111697449426,0.7639442231075697,1,0.0026277734616522016,0.0631027256161855,3,177,129,6043,0.25925905448772774,5,38,1546514805,.//models/window_5_years_quarterly/,60,7,145,3,0.8216999883081959,0.7921550946798918,0.8535341267913529,"[1, 2]",./data/output/tokenizer.pkl,0.9248728161848799,0.8868552412645591,0.9662958384837248,"[5, 6, 7, 8, 9, 10]",0.8258110014104372,0.7944369063772049,0.8597650513950074,"[3, 4]",0.23636169453854605,1956,0.3537317149707951,0.3537317149707951
256,1,.//data/output/database.db,9.968104833491552e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1523848348705759,4,26,0.6134405514072373,3,0.6312056737588653,0.5966480446927375,1,0.002044056315940145,0.05992081408053996,3,204,86,7296,0.22527157058431552,1,36,1546703752,.//models/window_5_years_quarterly/,60,1,138,3,0.7902225465158701,0.78955042527339,0.7908958130477117,"[1, 2]",./data/output/tokenizer.pkl,0.954661480491066,0.9380523927064257,0.9718693284936479,"[5, 6, 7, 8, 9, 10]",0.7965567410281281,0.7887154861944778,0.804555473916238,"[3, 4]",0.212815255978989,1957,0.1767819951086328,0.1767819951086328
256,1,.//data/output/database.db,0.00014032419672582746,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.15810687183310768,5,28,0.4977698483496877,3,0.5961538461538461,0.42725880551301687,1,0.0021180021888237564,0.07671946536920474,3,186,136,7759,0.2617660055324639,4,29,1546271076,.//models/window_5_years_quarterly/,60,10,88,3,0.7785779756448867,0.8163097199341022,0.744180225281602,"[1, 2]",./data/output/tokenizer.pkl,0.9296006230799185,0.9491914818414774,0.9108021027641173,"[5, 6, 7, 8, 9, 10]",0.7714846304774362,0.8031045751633987,0.7422602567329474,"[3, 4]",0.20828589510694703,1957,0.28080812729519905,0.28080812729519905
256,1,.//data/output/database.db,0.0001483221480253527,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14961169104719363,5,35,0.6151898734177215,3,0.6303501945525292,0.6007416563658838,1,0.002002528971706383,0.07942392998160851,3,160,141,7720,0.3058279795464534,3,29,1546177800,.//models/window_5_years_quarterly/,60,4,98,3,0.7897537433485955,0.8031714069972313,0.7767770204479065,"[1, 2]",./data/output/tokenizer.pkl,0.9492042549682527,0.9490477368290873,0.949360824742268,"[5, 6, 7, 8, 9, 10]",0.7846153846153846,0.7950716620568268,0.7744305657604702,"[3, 4]",0.24147859015101067,1957,0.17456386993087403,0.17456386993087403
256,1,.//data/output/database.db,0.00014208318258682507,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.12511783729200798,8,40,0.5811001410437235,3,0.5928057553956835,0.5698478561549101,1,0.0015691175087173812,0.09272705343137386,2,218,92,8561,0.29925690053394466,3,29,1546705236,.//models/window_5_years_quarterly/,60,7,102,3,0.7977075966345567,0.7925854131330264,0.8028964162984782,"[1, 2]",./data/output/tokenizer.pkl,0.878918304369011,0.8592410288980629,0.8995179521276596,"[5, 6, 7, 8, 9, 10]",0.7871407696054553,0.7767363614515741,0.7978276968649716,"[3, 4]",0.3384362491404117,1957,0.21660745559083316,0.21660745559083316
256,1,.//data/output/database.db,0.00017346883441463567,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.11339638089146124,5,36,0.44962302947224125,3,0.4178343949044586,0.486646884272997,1,0.0016954487293286541,0.06740657285564634,3,186,140,5401,0.2563667735689068,3,31,1546521024,.//models/window_5_years_quarterly/,60,1,107,3,0.780688622754491,0.7701206005414718,0.7915507209714141,"[1, 2]",./data/output/tokenizer.pkl,0.8743095669772736,0.8604863474147232,0.8885841618100788,"[5, 6, 7, 8, 9, 10]",0.7736717680726639,0.7573690621193666,0.7906917599186165,"[3, 4]",0.24843858743722988,1958,0.33106559328224977,0.33106559328224977
256,1,.//data/output/database.db,0.00013494927219414435,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.09374620570710816,4,35,0.5027422303473491,3,0.5623721881390593,0.45454545454545453,1,0.0009449048332418004,0.07563814382516092,4,203,151,7467,0.3573332868632335,3,28,1546526224,.//models/window_5_years_quarterly/,60,10,98,3,0.7444064227428271,0.7477525118984664,0.7410901467505241,"[1, 2]",./data/output/tokenizer.pkl,0.8532004937400811,0.8466316710411199,0.8598720454949351,"[5, 6, 7, 8, 9, 10]",0.7397367392154308,0.7310664605873262,0.7486151411237141,"[3, 4]",0.22583297071429276,1958,0.24166419239547798,0.24166419239547798
256,1,.//data/output/database.db,7.759538661726501e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.13806355345223276,7,33,0.45500633713561467,3,0.41890315052508753,0.49791955617198336,1,0.0020508425151490373,0.08670216044524862,4,192,110,6733,0.3991603370736306,2,40,1546965961,.//models/window_5_years_quarterly/,60,4,86,3,0.7544778847325454,0.7216783216783217,0.7904008169517488,"[1, 2]",./data/output/tokenizer.pkl,0.8963161746767504,0.8457642725598526,0.9532952776336274,"[5, 6, 7, 8, 9, 10]",0.7542691050018165,0.7137290854916342,0.7996918335901386,"[3, 4]",0.2782235169067401,1958,0.29947154759693073,0.29947154759693073
256,1,.//data/output/database.db,0.00014696007750492575,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.10803377838983479,6,22,0.4801641586867305,3,0.47368421052631576,0.4868238557558946,1,0.0017355884840238001,0.06606340660077398,3,234,101,5817,0.21839869946805401,2,31,1546967371,.//models/window_5_years_quarterly/,60,7,122,3,0.7486786469344607,0.7648488120950324,0.7331780538302277,"[1, 2]",./data/output/tokenizer.pkl,0.90956749672346,0.9062418386001567,0.912917653249145,"[5, 6, 7, 8, 9, 10]",0.7384615384615385,0.7454207592248474,0.7316310578426264,"[3, 4]",0.2588628444915535,1958,0.2685144882477302,0.2685144882477302
256,1,.//data/output/database.db,0.00011961007333344824,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.11910231178676597,5,34,0.5172413793103448,3,0.6502890173410405,0.42938931297709926,1,0.0018029120290121603,0.06309543480832017,2,168,114,6230,0.28617699212353936,2,33,1546527696,.//models/window_5_years_quarterly/,60,1,110,3,0.7307132459970889,0.8091553836234687,0.666135881104034,"[1, 2]",./data/output/tokenizer.pkl,0.8099020515569417,0.8825403568394222,0.7483115713642503,"[5, 6, 7, 8, 9, 10]",0.7263419628492029,0.8022617124394185,0.6635489043292357,"[3, 4]",0.16334067547665806,1959,0.21347186668674412,0.21347186668674412
256,1,.//data/output/database.db,0.0002465707925069021,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1380467344367704,6,27,0.4956521739130435,3,0.46416938110749184,0.5317164179104478,1,0.0023555814504050607,0.04321375297263313,3,221,105,4216,0.48298151529047173,2,21,1546977588,.//models/window_5_years_quarterly/,60,10,103,3,0.6962559564329476,0.6645010395010394,0.7311981698598798,"[1, 2]",./data/output/tokenizer.pkl,0.7862730026676312,0.7346231835079419,0.8457348506954576,"[5, 6, 7, 8, 9, 10]",0.683898761443188,0.6419004296183978,0.7317775857101699,"[3, 4]",0.40971021857798756,1959,0.20060378251990407,0.20060378251990407
256,1,.//data/output/database.db,0.00011414943726864905,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.08964934581803072,5,70,0.5318275154004107,3,0.6137440758293838,0.4692028985507246,1,0.001928732003744002,0.052206529345063216,3,412,115,6884,0.22802954239390127,1,26,1547088309,.//models/window_5_years_quarterly/,60,4,88,3,0.7257663628831814,0.7423728813559322,0.7098865478119936,"[1, 2]",./data/output/tokenizer.pkl,0.9194618671029907,0.9115076146706317,0.9275561668959194,"[5, 6, 7, 8, 9, 10]",0.7239196256537297,0.7325905292479109,0.7154515778019587,"[3, 4]",0.3460158867090631,1959,0.19393884748277068,0.19393884748277068
256,1,.//data/output/database.db,0.00011939923830563416,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.10136671414098282,7,35,0.5556529360210342,3,0.5205254515599343,0.5958646616541353,1,0.0009230082605713489,0.05647861208880067,5,204,93,7498,0.4192480495419409,2,25,1546531447,.//models/window_5_years_quarterly/,60,7,129,3,0.706438115805102,0.6877792378449409,0.7261376248612652,"[1, 2]",./data/output/tokenizer.pkl,0.8173645932149796,0.7848529539342414,0.8526861451460886,"[5, 6, 7, 8, 9, 10]",0.6950582563278425,0.6672666495242993,0.7252655114589156,"[3, 4]",0.26199608192046864,1959,0.1507851797840678,0.1507851797840678
256,1,.//data/output/database.db,0.00013415496886360958,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14347720963439134,4,37,0.570469798657718,3,0.5112781954887218,0.6451612903225806,1,0.001593538077136858,0.0573962645644255,2,188,147,6577,0.4179001472565298,1,31,1547095758,.//models/window_5_years_quarterly/,60,1,104,3,0.693967415235579,0.6900175131348512,0.6979627989371124,"[1, 2]",./data/output/tokenizer.pkl,0.8323620823620824,0.8049215741523433,0.8617395676219206,"[5, 6, 7, 8, 9, 10]",0.6761430246189918,0.666185388391568,0.68640285629277,"[3, 4]",0.25985765875742445,1960,0.12349761657786107,0.12349761657786107
256,1,.//data/output/database.db,0.00011695513817093497,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.11998514536313014,5,30,0.5746061167747915,3,0.5783582089552238,0.570902394106814,1,0.0009414230169217391,0.05984725019288465,2,208,123,8158,0.4732332347337724,1,33,1547102354,.//models/window_5_years_quarterly/,60,10,67,3,0.6383642890588419,0.6023564064801178,0.6789508632138114,"[1, 2]",./data/output/tokenizer.pkl,0.7507023202580377,0.6930170012486793,0.81886278515492,"[5, 6, 7, 8, 9, 10]",0.6298428504745606,0.5883720930232558,0.6776029460997657,"[3, 4]",0.3362201609456929,1960,0.06375817228405045,0.06375817228405045
256,1,.//data/output/database.db,0.0001396934436217584,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1545298835257182,7,34,0.5273200346921075,3,0.4895330112721417,0.5714285714285714,1,0.001353979035219061,0.06085071421690524,2,191,150,6841,0.40585689343980935,1,30,1546191969,.//models/window_5_years_quarterly/,60,4,83,3,0.6743307086614174,0.6931045645840078,0.6565470714504753,"[1, 2]",./data/output/tokenizer.pkl,0.7360322597760917,0.746689632899128,0.7256748273697426,"[5, 6, 7, 8, 9, 10]",0.6593025090736943,0.6732194650338382,0.6459492888064317,"[3, 4]",0.2865485276433842,1960,0.1470106739693099,0.1470106739693099
256,1,.//data/output/database.db,0.0001837152166529333,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1427617326453459,7,40,0.6259414225941423,3,0.5889763779527559,0.6678571428571428,1,0.0015813958432958285,0.08164815838202713,3,187,145,5851,0.28481024954066797,1,28,1546538587,.//models/window_5_years_quarterly/,60,7,84,3,0.6407737645458667,0.6076239610203497,0.6777493606138107,"[1, 2]",./data/output/tokenizer.pkl,0.7981408366235194,0.7357412696950152,0.8721057230231543,"[5, 6, 7, 8, 9, 10]",0.645927261797415,0.604670793472144,0.6932258064516129,"[3, 4]",0.38386239379178066,1960,0.014832341951724337,0.014832341951724337
