meta_layer,meta_neurons,meta_dropout,lstm1_max_len,lstm1_neurons,lstm1_dropout,lstm1_layer,fc_neurons,fc_dropout,fc_layer,max_words,lr,n_embedding,decay,w,month_window,forecast_period,batch_size,patience,epochs,testing_group,validation_group,training_group,data_text,embedding_matrix_path,embedding_path,tokenizer,model_folder,year_target,mt_target,body_text_combined,frontpage,mod_id,test_precision,test_recall,test_F1,train_precision,train_recall,train_F1,val_precision,val_recall,val_F1,forecast_precision,forecast_recall,forecast_F1,diff,pci
1,33,0.2890594271259909,248,92,0.08839451898384668,4,41,0.1338970889410107,8,7418,0.0016871425332695706,70,7.661862528799967e-05,0.27000783832166037,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1958,4,1,1,1554475136,0.7680519480519481,0.7549144753637989,0.7614265482168148,0.8650359961835372,0.8625670299256184,0.8637997488198866,0.7583719732096857,0.7560349255264509,0.7572016460905349,0.4991243432574431,0.39528432732316227,0.4411764705882353,0.3202500776285795,0.3202500776285795
1,28,0.2339038714243395,268,93,0.05427118629977262,2,25,0.1091414719986791,7,5809,0.0015417726459054332,143,0.00012626081154245696,0.2835885542502679,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1958,7,1,1,1554475790,0.7142188961646398,0.7903726708074534,0.7503685503685503,0.8601628562480426,0.9634306761378585,0.9088728024819028,0.7111470860314524,0.8011985409067223,0.7534917912276404,0.4305555555555556,0.5589459084604715,0.4864212432106216,0.26394730715792875,0.26394730715792875
2,33,0.28617699212353936,168,114,0.06309543480832017,2,34,0.11910231178676597,5,6230,0.0018029120290121603,110,0.00011961007333344824,0.16334067547665806,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1959,1,1,1,1546527696,0.8091553836234687,0.666135881104034,0.7307132459970889,0.8825403568394222,0.7483115713642503,0.8099020515569417,0.8022617124394185,0.6635489043292357,0.7263419628492029,0.6502890173410405,0.42938931297709926,0.5172413793103448,0.21347186668674412,0.21347186668674412
1,24,0.4262411890085276,263,111,0.03790860502754957,2,27,0.14883200704865288,5,4306,0.002104310007827703,92,0.00025001414040329875,0.378733782539842,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1959,10,1,1,1554490467,0.6921097770154374,0.6923076923076923,0.6922087205146533,0.7974882260596546,0.8399961093278864,0.8181904310753197,0.6758349705304518,0.6937481993661769,0.6846744384418538,0.4522184300341297,0.4944029850746269,0.47237076648841353,0.2198379540262398,0.2198379540262398
1,21,0.1583479797710569,404,84,0.06138849240449094,2,53,0.07339728607663465,4,7139,0.00237765200137548,69,8.341127954650601e-05,0.24862168082113087,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1959,4,1,1,1555005222,0.7278838397418661,0.7312263641274986,0.7295512734132865,0.86604726682302,0.8804218248509857,0.873175389932245,0.7223705285638014,0.736126224156692,0.7291835084882782,0.5293072824156305,0.5398550724637681,0.5345291479820626,0.19502212543122388,0.19502212543122388
3,27,0.3391599826574623,178,92,0.04946219543626404,5,35,0.10504347024471113,6,7067,0.0009870644348227424,106,0.00011984986328287003,0.22282254288540695,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1959,7,1,1,1554828639,0.6816908581614464,0.7427857935627081,0.7109281635904926,0.7538681466532122,0.8449575871819038,0.7968180606168341,0.6684316691880988,0.7409167132476244,0.7028101802757158,0.5412371134020618,0.5921052631578947,0.5655296229802513,0.14539854061024127,0.14539854061024127
1,31,0.4179001472565298,188,147,0.0573962645644255,2,37,0.14347720963439134,4,6577,0.001593538077136858,104,0.00013415496886360958,0.25985765875742445,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1960,1,1,1,1547095758,0.6900175131348512,0.6979627989371124,0.693967415235579,0.8049215741523433,0.8617395676219206,0.8323620823620824,0.666185388391568,0.68640285629277,0.6761430246189918,0.5112781954887218,0.6451612903225806,0.570469798657718,0.12349761657786107,0.12349761657786107
1,39,0.5609719732052756,204,116,0.05660802582673547,2,25,0.10303429169513677,5,6598,0.0009848524035084524,63,0.00010204274680553496,0.2937654597013587,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1960,10,1,1,1554664952,0.6250797702616464,0.650398406374502,0.6374877969410998,0.7320836785418393,0.8022925888094428,0.765581848703092,0.6115241635687733,0.6608637428858386,0.6352373290426387,0.5697074010327022,0.6095764272559853,0.588967971530249,0.04851982541085076,0.04851982541085076
1,24,0.3952195916168443,185,139,0.06608663809525121,1,34,0.13671355959803627,6,8076,0.0015382523577929011,71,0.00012722806107655824,0.25892317648675195,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1960,4,1,1,1555012236,0.7111264685556323,0.6310947562097516,0.6687246141348497,0.8091697645600991,0.7515170537769408,0.7792785462435585,0.7066213921901529,0.6434755720470006,0.6735717753681825,0.5614366729678639,0.5582706766917294,0.5598491988689915,0.1088754152658582,0.1088754152658582
1,32,0.2982891290802593,150,143,0.06883449117156704,3,46,0.14989656197592163,7,6992,0.0015932538298685719,71,0.00020736784589527271,0.3575860636218323,60,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_5_years_quarterly/,1960,7,1,1,1554664396,0.6119158239956273,0.7157928388746803,0.6597907764844557,0.6816633805341459,0.8307121013543032,0.7488431623510878,0.5993546652325894,0.7190322580645161,0.6537615486141662,0.5925925925925926,0.6857142857142857,0.6357615894039735,0.024029187080482184,0.024029187080482184
