meta_layer,meta_neurons,meta_dropout,lstm1_max_len,lstm1_neurons,lstm1_dropout,lstm1_layer,fc_neurons,fc_dropout,fc_layer,max_words,lr,n_embedding,decay,w,month_window,forecast_period,batch_size,patience,epochs,testing_group,validation_group,training_group,data_text,embedding_matrix_path,embedding_path,tokenizer,model_folder,year_target,mt_target,body_text_combined,frontpage,mod_id,test_precision,test_recall,test_F1,train_precision,train_recall,train_F1,val_precision,val_recall,val_F1,forecast_precision,forecast_recall,forecast_F1,diff,pci
3,30,0.5627267710274482,77,70,0.18828487907499616,7,31,0.28000646563596415,4,10189,0.0032841807423636565,259,5.8325156804365304e-05,0.33763709819255905,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1952,4,1,1,1546614372,0.7802937576499388,0.8018867924528302,0.7909429280397022,0.8632367972742759,0.902086448764509,0.8822341388676092,0.7865053322395406,0.8094132545377797,0.7977948824630746,0.764021164021164,0.7458677685950413,0.7548353371667539,0.03610759087294835,0.03610759087294835
1,31,0.5625063869136622,95,64,0.2696630249461865,4,39,0.222945012414932,1,12309,0.0028484882445993626,203,7.911102923351384e-05,0.2910159069146833,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1952,7,1,1,1546614699,0.8314683717743777,0.7328904991948471,0.7790734995185622,0.9708975118483413,0.8968465695327997,0.9324040820680582,0.831959706959707,0.7368207623682076,0.781505376344086,0.8138766519823789,0.6610017889087657,0.7295162882527148,0.049557211265847445,0.049557211265847445
1,41,0.7189132430471137,79,61,0.20097006588781766,6,39,0.30082790273171994,1,9102,0.0032709601071024648,182,8.050830949789909e-05,0.3245666223135944,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1953,1,1,1,1546615376,0.8152362584378013,0.7871508379888268,0.8009474182851728,0.9082172975093156,0.8793037974683544,0.8935267067562788,0.8178424051876596,0.7810095702758492,0.7990017277788442,0.8071625344352618,0.6861826697892272,0.7417721518987341,0.05917526638643866,0.05917526638643866
1,54,0.6735311968386326,84,70,0.09910541496707684,6,24,0.18955951064869317,5,14037,0.004100668622298637,191,5.3965927061638206e-05,0.3604556772411186,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1953,10,1,1,1548397221,0.7808486424971549,0.8085858585858586,0.7944752295095526,0.8664010183186673,0.8959537572254336,0.880929604411682,0.7851633021500082,0.8116728876823889,0.798198047885209,0.7005586592178771,0.736780258519389,0.718213058419244,0.07626217109030864,0.07626217109030864
1,39,0.6284095089459605,85,72,0.17386310429111562,5,35,0.3461041419044548,1,7369,0.002638132982122987,214,7.477792089099476e-05,0.3289706443959156,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1953,4,1,1,1546616273,0.831832419733751,0.7664141414141414,0.7977844536237326,0.9305300446077145,0.8698184939906795,0.8991506085192699,0.8320382546323969,0.7591347027813125,0.7939163498098859,0.8504672897196262,0.7360970677451971,0.789159891598916,0.008624562024816651,0.008624562024816651
1,58,0.6773433185635573,108,96,0.14520144481653877,5,35,0.18661124383161215,2,7856,0.002148614881869397,206,6.774112799957326e-05,0.390327058886333,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1953,7,1,1,1548396677,0.8125894134477826,0.7910863509749304,0.8016937191249117,0.9158576051779935,0.9044209031188969,0.9101033260876039,0.8155656108597285,0.7903876512892475,0.80277926242651,0.7918050941306756,0.7409326424870466,0.765524625267666,0.03616909385724576,0.03616909385724576
1,52,0.6558541313842812,101,74,0.12959329291326208,5,35,0.20177493980412076,3,12909,0.0030260398034551894,162,6.253182519243388e-05,0.343857493011202,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1954,1,1,1,1546618084,0.7920205095337286,0.8087369109947644,0.8002914271836801,0.8760957246571659,0.9060119014515322,0.89080271216098,0.7932924862947436,0.8112118713932399,0.8021521154316459,0.8248663101604278,0.7207943925233645,0.7693266832917706,0.030964743891909507,0.030964743891909507
1,42,0.6649544229343635,123,50,0.09880179394110067,7,40,0.14908175077606603,3,12303,0.002690182338931394,196,4.620196505247274e-05,0.44397950024279415,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1954,10,1,1,1546620556,0.8292408923126304,0.7695859398272267,0.7983005021243723,0.8665728055450262,0.8100323952217048,0.8373492399863955,0.8289938926390228,0.774241969378565,0.8006830176963676,0.8012762078395624,0.804945054945055,0.8031064412973962,-0.004805939173023854,0.004805939173023854
2,62,0.7380417013081763,86,85,0.09333488578200803,5,33,0.17099437746359716,3,11363,0.0021815458812382534,177,7.594428629152139e-05,0.4008099451401951,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1954,4,1,1,1548398258,0.7748982974235348,0.8181673560292714,0.7959452139596069,0.8629280241830406,0.8954570037858302,0.878891631499323,0.7778117359413202,0.8159666559794806,0.7964324831794711,0.7495412844036697,0.7833173537871524,0.7660571964369433,0.02988801752266368,0.02988801752266368
1,42,0.6640420788886865,121,63,0.08962512852879904,6,41,0.16576784409692685,4,11564,0.003120347948206801,184,5.080970560963307e-05,0.4643003139453354,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1954,7,1,1,1546619995,0.7862411561041698,0.8039094966907804,0.7949771689497717,0.8684754652276968,0.9009626451815423,0.8844208201730734,0.7922353654837732,0.8104250698107354,0.8012269938650306,0.6862097440132122,0.7730232558139535,0.7270341207349081,0.06794304821486352,0.06794304821486352
1,30,0.6154249588199768,136,48,0.11892112850788245,6,39,0.10966571590415305,5,11055,0.002960744136377462,234,6.391184136760893e-05,0.3584162142177254,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1955,1,1,1,1547441088,0.7844982698961938,0.8174214017882896,0.800621512818702,0.8666540660586873,0.8987161897295178,0.8823939765702051,0.7889075160659402,0.8205463528044173,0.8044159544159544,0.8131256952169077,0.6263924592973437,0.7076476282671831,0.09297388455151889,0.09297388455151889
2,39,0.6274659406417122,95,48,0.10379915190328029,5,29,0.11451411299766916,2,8670,0.002303333712423945,186,6.636887993423821e-05,0.5748360772435086,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1955,10,1,1,1546624834,0.820801317233809,0.7829842931937173,0.8014469453376206,0.8886819684342846,0.8483178525398871,0.8680309231468849,0.8215371855128559,0.783520105471325,0.8020784128483703,0.8377110694183865,0.8001792114695341,0.8185151237396884,-0.017068178402067757,0.017068178402067757
1,31,0.5945830129385097,119,59,0.11616770013481997,6,39,0.11729007972265602,4,11070,0.0030391117220607473,195,5.4429083594291845e-05,0.41285052772796726,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1955,4,1,1,1546622506,0.7724704673857217,0.8392857142857143,0.8044931799946511,0.8392574344536337,0.9038707537783673,0.8703665685804876,0.7683870967741936,0.8368465430016864,0.8011570025561684,0.7219846022241232,0.7027477102414654,0.7122362869198312,0.09225689307481988,0.09225689307481988
2,33,0.43008283298302,137,36,0.096456761217017,5,38,0.09347290077442684,3,9855,0.0022293731400323718,172,7.127703333903982e-05,0.4417026544234825,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1955,7,1,1,1548403058,0.8166574279379157,0.7952766531713901,0.8058252427184467,0.8759352211383654,0.8475989736070382,0.8615341623585301,0.818502824858757,0.78757814623539,0.8027427621554232,0.8171091445427728,0.7328042328042328,0.7726638772663876,0.033161365452059055,0.033161365452059055
2,49,0.4187706540324696,183,41,0.09979634538248855,5,31,0.11402438675006303,5,7768,0.0024116292820711353,157,4.580018280923559e-05,0.5742240912943674,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1956,1,1,1,1547506832,0.8023900455833436,0.828099173553719,0.8150419221624327,0.8585744707503444,0.8875172651933702,0.8728059935904238,0.799180836539655,0.8245614035087719,0.811672759359637,0.7383720930232558,0.5863342566943675,0.6536284096757591,0.16141351248667357,0.16141351248667357
1,67,0.4600491334322944,136,54,0.1005902390015309,5,36,0.18937831396868351,5,6574,0.0016385357638474133,188,4.731687544116431e-05,0.5026706046991578,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1956,10,1,1,1546630725,0.7988457376457857,0.8133186436528339,0.8060172267378382,0.8657862657456319,0.8850627232699178,0.8753183797551558,0.7935193080765014,0.8027110289587184,0.7980887037490811,0.514763779527559,0.5499474237644585,0.5317742755465176,0.2742429511913206,0.2742429511913206
2,32,0.4922366589678474,171,54,0.11081656502996448,5,22,0.16066093604673823,5,5494,0.0020172504205660663,172,4.104582128952321e-05,0.56466168904809,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1956,4,1,1,1547639914,0.7792756769107735,0.8438698503031052,0.810287479211214,0.829004329004329,0.9006088599622087,0.8633244108116812,0.7712850947272313,0.8419085586146755,0.8050509262016797,0.6874062968515742,0.8397435897435898,0.7559769167353667,0.05431056247584731,0.05431056247584731
2,49,0.436124429365994,135,42,0.06896110911129733,3,31,0.1360449824907653,6,6953,0.0016770584399393306,135,6.82146646822916e-05,0.5279066880548621,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1956,7,1,1,1547574117,0.8045471213788046,0.8033687294031491,0.8039574935873948,0.8761311985586175,0.8861095005383914,0.8810920995737846,0.807844592922544,0.8021870008600566,0.8050058566056346,0.45965770171149145,0.5617529880478087,0.5056028686687584,0.2983546249186364,0.2983546249186364
1,61,0.4017188286129311,120,36,0.09241153292761926,4,43,0.16015039703886316,5,5060,0.0017213352778291202,136,5.956276116313188e-05,0.44087361297985755,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1957,1,1,1,1547642938,0.8090602770497941,0.7984973518906269,0.8037441110835606,0.8516706041174485,0.8438740960581866,0.8477544250110232,0.8027287520340468,0.7951642901425915,0.7989286159212659,0.6846733668341709,0.6089385474860335,0.644589000591366,0.15915511049219455,0.15915511049219455
1,53,0.452339123316837,145,58,0.1121708160969924,6,45,0.15196866300261916,5,5951,0.0015231467822540417,130,5.48321269137123e-05,0.659412572045761,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1957,10,1,1,1546638015,0.7751624371705284,0.7913642052565707,0.7831795379946739,0.8279117286473232,0.860400917353266,0.8438437187604131,0.7728951255539144,0.7914040836904462,0.7820401046207498,0.5,0.5390505359877489,0.5187914517317612,0.26438808626291266,0.26438808626291266
2,65,0.4154287179185199,158,63,0.1336006661857631,7,39,0.14461269184980347,5,6822,0.0015093314362823553,118,5.251043123526289e-05,0.471278560501637,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1957,4,1,1,1547644479,0.7835944919278253,0.8149382716049383,0.798959089808763,0.8191748056607534,0.8608713866778382,0.8395056684710448,0.7740526502183922,0.8150403977625854,0.7940179220150159,0.6447721179624665,0.5945611866501854,0.6186495176848875,0.18030957212387544,0.18030957212387544
1,51,0.39090685477238346,166,47,0.14874993330239,6,50,0.17376968543422,4,6515,0.001664272362073879,122,5.754384627497728e-05,0.5853767725342991,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1957,7,1,1,1547579208,0.8166710285265637,0.7742215606004218,0.7948799592434566,0.865225795115094,0.8289911191548466,0.8467209767211917,0.816892071068682,0.7695478391206595,0.7925135065603292,0.6101141924959217,0.5172890733056709,0.5598802395209582,0.23499971972249833,0.23499971972249833
2,53,0.4190537458946127,196,65,0.10107275070782085,6,47,0.14932523563042513,5,4783,0.0012338689940960448,152,4.081229288025711e-05,0.7146543580042553,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1958,1,1,1,1547518187,0.7298557158712542,0.8296744890234671,0.776570618800189,0.8002021185013287,0.9153536564480219,0.8539132866015616,0.7335644007155635,0.8335662558760005,0.7803746654772525,0.42282749675745784,0.4836795252225519,0.45121107266435984,0.3253595461358291,0.3253595461358291
1,41,0.5303379951913935,258,61,0.1392039914568877,4,59,0.18642719029624089,3,3573,0.0017313363372758572,122,7.395207548953308e-05,0.40506126294404415,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1958,10,1,1,1547526066,0.7659142784681714,0.7687412498409062,0.7673251603887441,0.827038026198652,0.8431948826554869,0.8350383084364166,0.7676511598428191,0.77710766072116,0.7723504655018493,0.5543710021321961,0.4297520661157025,0.484171322160149,0.2831538382285951,0.2831538382285951
1,54,0.31930691636229463,205,54,0.15328561056139042,6,51,0.12446424260595311,4,6991,0.0011018173477650738,151,6.379748458017103e-05,0.644318385812208,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1958,4,1,1,1548418998,0.7326777438679778,0.8192618806875632,0.7735545080255385,0.776756900413835,0.8775790331574658,0.8240957061145573,0.7336808703535811,0.8243983191137145,0.7763986328476344,0.4950354609929078,0.4840499306518724,0.4894810659186536,0.2840734421068849,0.2840734421068849
2,45,0.3260947745918324,271,65,0.13096365747084657,4,31,0.20841283214420278,3,2244,0.0010151929830626287,125,7.873567280543608e-05,0.44957300085253055,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1958,7,1,1,1547654482,0.8096730245231608,0.7535184480791175,0.7805871149931043,0.8476940071803369,0.7927086471828864,0.819279788251518,0.8026641032683329,0.746964856230032,0.773813463957106,0.6007259528130672,0.4590846047156727,0.5204402515723271,0.2601468634207772,0.2601468634207772
2,39,0.4778715872834752,201,48,0.10404091157777895,1,40,0.21375081522795045,4,5600,0.002236010875973982,144,0.00012358310206424892,0.4612814649164575,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1959,1,1,1,1547594340,0.7280577241542465,0.7873864653959319,0.7565607522586195,0.7747826086956522,0.851631402876135,0.8113914357265559,0.72001872001872,0.7937572552560299,0.7550920245398773,0.5500910746812386,0.5763358778625954,0.5629077353215285,0.19365301693709103,0.19365301693709103
1,45,0.3389407696266617,91,50,0.15976058884196329,1,39,0.1544511298677795,3,6831,0.0026157253299494967,178,9.419504309643805e-05,0.26476754777253664,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1959,10,1,1,1546652735,0.7913462988089853,0.7061751648055966,0.7463386890373951,0.8868527918781726,0.7992954524659164,0.8408008085085904,0.796409941699908,0.7044375084814765,0.7476056743717147,0.5203252032520326,0.3582089552238806,0.4243093922651934,0.3220292967722017,0.3220292967722017
1,46,0.38249928962035684,185,61,0.17526736712349422,2,43,0.15968076784757212,3,4904,0.0018989343628501429,184,8.49915363400623e-05,0.44467044360778474,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1959,4,1,1,1546651042,0.7824042981867025,0.7522923931292781,0.7670529365288385,0.8606925008970219,0.8419620919620919,0.8512242725337119,0.7863411958310478,0.7464202030721167,0.7658608254307466,0.6090225563909775,0.44021739130434784,0.5110410094637224,0.2560119270651161,0.2560119270651161
1,56,0.4728535204388118,201,49,0.22232804671547568,3,38,0.19807729201680613,1,6204,0.001960092041564156,233,5.2474214856981476e-05,0.3121001199853491,120,3,256,3,100,"[1, 2]","[3, 4]","[5, 6, 7, 8, 9, 10]",.//data/output/database.db,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,./data/output/tokenizer.pkl,.//models/window_10_years_quarterly/,1959,7,1,1,1547595976,0.813953488372093,0.6898148148148148,0.7467602205197966,0.8900945589831034,0.7743762643290627,0.8282128948507139,0.8192108159094482,0.69517075773746,0.7521108465035722,0.6859756097560976,0.42293233082706766,0.5232558139534884,0.2235044065663082,0.2235044065663082
